set0,evoked0,quest0,cond0,chan1,later0,coron0,tmin0,class0,mode0,type0,subj0,runn0,nave0,latX,valX
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,05jwxf,0,,,-0.79070825
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,06pppm,0,,,5.670401
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,07zrxf,0,,,-0.6296815
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,08pnxm,0,,,3.758201750000001
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,10mczf,0,,,-1.83737625
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,11kbxm,0,,,-1.07999775
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,12jnxf,0,,,-3.895463
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,13jsxm,0,,,1.7011690000000002
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,14ktxf,0,,,1.1644512500000002
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,16olxm,0,,,1.5756455
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,18skxm,0,,,1.305639
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,19jgxf,0,,,-1.46843525
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,20jpxf,0,,,3.94860075
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,21koxf,0,,,3.05819975
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,22foxm,0,,,-0.6983745
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,23zdxf,0,,,4.75723225
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,25abxf,0,,,3.64666125
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,27mwxf,0,,,1.43924975
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,28pmsf,0,,,-0.2505015
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,29jjxf,0,,,4.4072435
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,30mszf,0,,,-0.36904175
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,32mjxf,0,,,3.67166325
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,34gsxm,0,,,1.0508975
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,35mwxm,0,,,3.5518410000000005
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,36rwxm,0,,,1.5547387499999998
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,38slxm,0,,,0.15887499999999993
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,39mrxm,0,,,0.48578649999999995
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,40asxm,0,,,1.68281625
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,41roxm,0,,,1.02078425
Z0,evokedZ,word_set,noun_F,P3,L,P,0.41,bva,pos,chan0,42aszm,0,,,0.23372649999999995
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,03mjkf,0,,,0.44025625
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,04mkkm,0,,,3.9069375
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,05jwxf,0,,,3.52772925
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,06pppm,0,,,7.1636685
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,07zrxf,0,,,5.055981500000001
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,08pnxm,0,,,4.83953725
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,10mczf,0,,,3.40789525
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,11kbxm,0,,,3.7676445
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,12jnxf,0,,,-0.30805125
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,13jsxm,0,,,3.8958125
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,14ktxf,0,,,2.69675675
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,16olxm,0,,,2.504811
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,18skxm,0,,,2.19932775
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,19jgxf,0,,,0.09876249999999992
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,20jpxf,0,,,7.362976
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,21koxf,0,,,5.6484299999999985
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,22foxm,0,,,2.4380095
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,23zdxf,0,,,6.954602499999999
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,25abxf,0,,,6.0170217500000005
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,27mwxf,0,,,4.4561455
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,28pmsf,0,,,2.5208747500000004
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,29jjxf,0,,,8.245479750000001
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,30mszf,0,,,2.55907625
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,32mjxf,0,,,7.93064075
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,34gsxm,0,,,3.4578339999999996
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,35mwxm,0,,,5.874640749999998
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,36rwxm,0,,,4.0660419999999995
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,38slxm,0,,,2.24588525
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,39mrxm,0,,,5.53409125
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,40asxm,0,,,5.074755250000001
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,41roxm,0,,,2.89539075
Z0,evokedZ,word_set,noun_F,P3,L,P,0.6,bva,pos,chan0,42aszm,0,,,3.2960225000000003
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,03mjkf,0,,,3.2850795
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,04mkkm,0,,,2.88179825
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,05jwxf,0,,,7.14945975
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,06pppm,0,,,7.541747750000001
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,07zrxf,0,,,5.8973977500000005
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,08pnxm,0,,,5.9820025
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,10mczf,0,,,4.8177252500000005
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,11kbxm,0,,,7.70647875
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,12jnxf,0,,,3.05682475
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,13jsxm,0,,,10.15778775
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,14ktxf,0,,,6.5738379999999985
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,16olxm,0,,,7.2263519999999986
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,18skxm,0,,,5.07878575
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,19jgxf,0,,,2.7065019999999995
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,20jpxf,0,,,8.1677595
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,21koxf,0,,,4.09302775
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,22foxm,0,,,6.116494749999998
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,23zdxf,0,,,12.058788999999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,25abxf,0,,,6.89838375
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,27mwxf,0,,,12.0049175
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,28pmsf,0,,,8.59064525
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,29jjxf,0,,,10.359036999999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,30mszf,0,,,2.8012300000000003
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,32mjxf,0,,,4.9317129999999985
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,34gsxm,0,,,10.03943575
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,35mwxm,0,,,3.898743
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,36rwxm,0,,,6.30472125
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,38slxm,0,,,11.68835525
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,39mrxm,0,,,4.9002225
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,40asxm,0,,,3.36316875
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,41roxm,0,,,7.7147147500000015
Z0,evokedZ,word_set,noun_F,P4,R,P,0.1,bva,pos,chan0,42aszm,0,,,4.6896830000000005
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,03mjkf,0,,,1.119723
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,04mkkm,0,,,-0.30778249999999996
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,05jwxf,0,,,1.5102565000000001
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,06pppm,0,,,1.1374855
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,07zrxf,0,,,2.6350995000000004
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,08pnxm,0,,,3.3871740000000004
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,10mczf,0,,,3.56547475
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,11kbxm,0,,,2.83242
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,12jnxf,0,,,-0.22964149999999994
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,13jsxm,0,,,2.84444825
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,14ktxf,0,,,2.11315975
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,16olxm,0,,,1.6845235
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,18skxm,0,,,3.561666
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,19jgxf,0,,,0.12706225000000004
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,20jpxf,0,,,3.79041675
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,21koxf,0,,,0.180332
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,22foxm,0,,,2.22942575
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,23zdxf,0,,,2.777791
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,25abxf,0,,,3.5783437500000006
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,27mwxf,0,,,2.7369385
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,28pmsf,0,,,3.69153575
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,29jjxf,0,,,3.42154975
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,30mszf,0,,,-0.21948325
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,32mjxf,0,,,-0.8150367500000001
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,34gsxm,0,,,1.2456924999999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,35mwxm,0,,,-0.423029
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,36rwxm,0,,,2.88331075
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,38slxm,0,,,7.219419500000001
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,39mrxm,0,,,1.7863330000000002
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,40asxm,0,,,2.1517337500000004
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,41roxm,0,,,1.000155
Z0,evokedZ,word_set,noun_F,P4,R,P,0.11,bva,pos,chan0,42aszm,0,,,2.97132375
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,03mjkf,0,,,3.6723934999999996
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,04mkkm,0,,,4.3366367499999985
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,05jwxf,0,,,5.12126875
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,06pppm,0,,,13.5488315
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,07zrxf,0,,,8.325867249999998
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,08pnxm,0,,,5.103493
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,10mczf,0,,,4.01941325
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,11kbxm,0,,,7.02261225
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,12jnxf,0,,,2.8322445
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,13jsxm,0,,,9.7498635
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,14ktxf,0,,,6.97289375
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,16olxm,0,,,4.9151705
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,18skxm,0,,,5.8173115
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,19jgxf,0,,,3.65194775
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,20jpxf,0,,,10.865533500000002
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,21koxf,0,,,6.25256525
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,22foxm,0,,,3.90920625
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,23zdxf,0,,,6.4938915
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,25abxf,0,,,7.752560499999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,27mwxf,0,,,14.84626475
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,28pmsf,0,,,7.974434749999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,29jjxf,0,,,12.71487225
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,30mszf,0,,,2.97869575
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,32mjxf,0,,,5.203993499999998
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,34gsxm,0,,,6.912462999999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,35mwxm,0,,,8.13174725
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,36rwxm,0,,,7.2893605
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,38slxm,0,,,6.9868299999999985
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,39mrxm,0,,,6.2880737500000015
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,40asxm,0,,,4.3139449999999995
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,41roxm,0,,,8.3080975
Z0,evokedZ,word_set,noun_F,P4,R,P,0.19,bva,pos,chan0,42aszm,0,,,8.700873999999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,03mjkf,0,,,-0.74697275
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,04mkkm,0,,,2.7725595000000003
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,05jwxf,0,,,3.92430075
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,06pppm,0,,,6.124789249999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,07zrxf,0,,,-0.0016005000000000047
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,08pnxm,0,,,3.15565575
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,10mczf,0,,,1.9807425
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,11kbxm,0,,,2.639535
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,12jnxf,0,,,0.49177775
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,13jsxm,0,,,2.24222175
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,14ktxf,0,,,6.099234500000001
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,16olxm,0,,,3.190824
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,18skxm,0,,,1.10450625
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,19jgxf,0,,,1.07251
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,20jpxf,0,,,3.67011575
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,21koxf,0,,,2.49612575
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,22foxm,0,,,1.87664925
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,23zdxf,0,,,5.500476000000001
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,25abxf,0,,,5.531590000000001
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,27mwxf,0,,,11.5328105
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,28pmsf,0,,,8.66727175
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,29jjxf,0,,,2.1280965
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,30mszf,0,,,1.5137544999999997
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,32mjxf,0,,,-1.0696245
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,34gsxm,0,,,5.75166625
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,35mwxm,0,,,2.68737875
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,36rwxm,0,,,7.072194500000001
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,38slxm,0,,,6.56559725
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,39mrxm,0,,,1.83195825
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,40asxm,0,,,1.146159
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,41roxm,0,,,3.4142405
Z0,evokedZ,word_set,noun_F,P4,R,P,0.35,bva,pos,chan0,42aszm,0,,,2.25394825
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,03mjkf,0,,,-2.43371575
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,04mkkm,0,,,1.8742465
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,05jwxf,0,,,1.8592285
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,06pppm,0,,,3.80491125
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,07zrxf,0,,,-0.4784377500000001
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,08pnxm,0,,,2.826404
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,10mczf,0,,,-0.5795735
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,11kbxm,0,,,1.44473475
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,12jnxf,0,,,-0.94689775
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,13jsxm,0,,,1.0715595
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,14ktxf,0,,,5.1284177500000006
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,16olxm,0,,,1.7152415
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,18skxm,0,,,-0.379345
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,19jgxf,0,,,0.25673225
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,20jpxf,0,,,3.5080645000000006
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,21koxf,0,,,1.94393725
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,22foxm,0,,,0.36819175
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,23zdxf,0,,,4.04802675
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,25abxf,0,,,6.272347999999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,27mwxf,0,,,7.64275275
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,28pmsf,0,,,8.481529499999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,29jjxf,0,,,1.8151655
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,30mszf,0,,,0.5023829999999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,32mjxf,0,,,-1.40534525
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,34gsxm,0,,,5.016966999999998
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,35mwxm,0,,,2.1334459999999997
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,36rwxm,0,,,4.15973075
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,38slxm,0,,,4.654750499999999
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,39mrxm,0,,,-1.0107875
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,40asxm,0,,,1.1732215
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,41roxm,0,,,2.234573
Z0,evokedZ,word_set,noun_F,P4,R,P,0.41,bva,pos,chan0,42aszm,0,,,1.0583015
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,03mjkf,0,,,1.62509475
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,04mkkm,0,,,4.3618570000000005
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,05jwxf,0,,,6.17093425
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,06pppm,0,,,6.56003275
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,07zrxf,0,,,8.39225475
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,08pnxm,0,,,4.56138625
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,10mczf,0,,,2.6592845
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,11kbxm,0,,,6.044820250000001
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,12jnxf,0,,,2.6017667500000003
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,13jsxm,0,,,5.37429325
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,14ktxf,0,,,7.99824675
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,16olxm,0,,,3.4109069999999995
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,18skxm,0,,,1.9873014999999998
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,19jgxf,0,,,4.18226175
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,20jpxf,0,,,7.59214425
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,21koxf,0,,,4.95718025
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,22foxm,0,,,3.47701925
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,23zdxf,0,,,8.40410275
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,25abxf,0,,,9.971708
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,27mwxf,0,,,8.87978925
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,28pmsf,0,,,8.734378499999998
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,29jjxf,0,,,5.667202
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,30mszf,0,,,3.5281114999999996
Z0,evokedZ,word_set,noun_F,P4,R,P,0.6,bva,pos,chan0,32mjxf,0,,,4.1305475000000005
