evoked0,quest0,cond0,chan0,tmin0,tmax0,mode0,chanX,latX,valX,SUB,SES,TASK,RUN,CHAN_BUND
evoked0,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.16666666666666663,0.8281373231157382,01mkxf,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.14899999999999997,0.6555038011124291,01mkxf,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.17416666666666666,3.099784057800455,01mkxf,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.1733333333333333,2.990965174619998,01mkxf,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.1608333333333333,5.089198487377909,01mkxf,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.16666666666666663,5.617396212409599,01mkxf,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.16999999999999998,1.8824630506243811,02ppxm,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.15999999999999998,-0.6453948378211103,02ppxm,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.16599999999999998,2.600978181633311,02ppxm,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,RC,0.1,0.19,pos,RC,,,02ppxm,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.15,3.91601539836793,02ppxm,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.155,3.2168726505192207,02ppxm,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.14,4.153955676038752,03mjkf,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.1416666666666667,5.536371345162904,03mjkf,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.1366666666666667,1.4581820813306605,03mjkf,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.14,4.472366472129489,03mjkf,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.118,2.450134536706922,03mjkf,eeg001,lexdec,0,
evoked0,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.14583333333333334,1.8711500164103045,03mjkf,eeg001,lexdec,0,
