evoked0,quest0,cond0,chan0,tmin0,tmax0,mode0,chanX,latX,valX,SUB,SES,TASK,RUN,CHAN_BUND
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.15416666666666667,0.8604231235933718,08pnxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.16083333333333336,0.40586751716703423,08pnxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.1325,6.287059722092216,08pnxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.13583333333333333,4.620914931007266,08pnxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.17416666666666666,3.422785149402048,09msxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.17416666666666666,1.8594759306549307,09msxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.14416666666666664,4.081483380415638,09msxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.1433333333333333,2.7009475738693585,09msxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.13,5.5011044290789854,09msxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.1366666666666667,6.680636247497354,09msxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.1791666666666666,2.454786317802315,10mczf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.18999999999999997,2.9088223347599356,10mczf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.1758333333333333,1.6392849800236082,10mczf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.1875,3.091366433963854,10mczf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.1175,5.013741531011437,10mczf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.1175,6.285876628569723,10mczf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.18916666666666668,-0.6154984062171979,11kbxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.1758333333333333,-0.9411953889600987,11kbxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.14666666666666667,0.29786034946399503,11kbxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.13749999999999998,0.8711643122754865,11kbxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.12583333333333332,5.953134823299423,11kbxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.13083333333333333,8.224031344494938,11kbxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.11166666666666665,-0.0985871393020063,12jnxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.10749999999999998,0.3665236788121713,12jnxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.12333333333333334,0.5419610063625674,12jnxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.11166666666666665,1.6482544540778736,12jnxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.11416666666666665,2.508429538616166,12jnxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.155,2.5310916620381096,12jnxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.1183333333333333,-0.5913161982917541,13jsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.11416666666666664,-0.39650591292914417,13jsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.15749999999999997,1.1611357586349877,13jsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.165,3.2620132518089218,13jsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.18083333333333332,4.245257546853415,13jsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.17833333333333334,7.453626844410866,13jsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.18999999999999997,4.607418570767487,14ktxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.18999999999999997,2.7660260081915027,14ktxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.15416666666666667,0.64594285262675,14ktxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.15,0.5105953412402223,14ktxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.11,4.150938362437517,14ktxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.11,3.7098941809937833,14ktxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.16749999999999998,2.8465128762855127,15agxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.15666666666666662,2.3490698364253593,15agxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.1225,3.84042245906403,15agxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.1758333333333333,3.5291457501243735,15agxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.1125,4.8087280182153815,15agxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.1825,4.330638440013298,15agxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.10499999999999997,-0.35690533411275477,16olxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.10499999999999997,-0.9542030468493344,16olxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.1175,0.0616312515393439,16olxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.1175,0.03721061898355745,16olxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.1325,6.270432616774438,16olxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.13416666666666668,7.596012668245422,16olxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.15083333333333326,0.9006335787590802,17makf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.15083333333333326,-0.28262734678280715,17makf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.14999999999999994,1.265780626193583,17makf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.14833333333333332,-0.5560921657184504,17makf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.14583333333333334,0.7045762965551466,17makf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.13833333333333334,4.2304706392824905,17makf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.10499999999999997,-0.03307519659074914,18skxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.10499999999999997,-0.1712354202073211,18skxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.10499999999999997,-0.14870333552381507,18skxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.10833333333333332,1.0293149241554758,18skxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.1458333333333333,4.743008481250559,18skxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.13333333333333333,9.274390106864585,18skxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.17833333333333334,0.555623199936036,19jgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.17333333333333334,0.6081396806060887,19jgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.16749999999999998,0.003337882605154996,19jgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.1733333333333333,0.3111952502716547,19jgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.14166666666666666,0.9146694224397504,19jgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.145,0.6474439175463694,19jgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.18916666666666662,3.0836436466842545,20jpxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.18583333333333332,2.1853654243453,20jpxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.18999999999999997,4.222245722730581,20jpxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.18000000000000002,4.230775224823062,20jpxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.14333333333333334,4.12191605466482,20jpxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.15,7.0650550745658345,20jpxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.18999999999999997,3.9546592108539014,21koxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.18999999999999997,2.9208734220762445,21koxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.17833333333333332,4.117745560115311,21koxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.1825,2.8652020099228035,21koxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.14333333333333334,6.54592788969257,21koxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.1325,4.914647444254871,21koxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.16999999999999996,5.032692051087445,22foxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.16999999999999996,3.8661732970961786,22foxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.16999999999999996,3.957358518275463,22foxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.16083333333333333,2.855774352985153,22foxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.12416666666666666,2.573087981520167,22foxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.13083333333333333,3.43637260835015,22foxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.1775,1.4401533466618754,23zdxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.1725,1.7944171560271898,23zdxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.135,3.7341567850299913,23zdxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.1525,4.554476271664429,23zdxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.13333333333333333,5.748601930344191,23zdxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.1366666666666667,5.879321051622014,23zdxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.10499999999999997,-1.193032060443856,24jkxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.10499999999999997,-1.5022942215687174,24jkxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.11916666666666664,-0.5585753880879377,24jkxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.10749999999999997,-0.6044217053784774,24jkxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.18999999999999997,2.329620518667531,24jkxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.11583333333333333,2.00515061458419,24jkxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.18999999999999997,0.9642656332222671,25abxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.1758333333333333,0.49712836899578844,25abxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.12166666666666665,0.6411296226518709,25abxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.11249999999999999,1.306360212971409,25abxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.1333333333333333,4.055316826814807,25abxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.13083333333333333,7.259952358705171,25abxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.10499999999999997,0.7632630009395637,26mwxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.10499999999999997,0.2527051839789965,26mwxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.13333333333333333,1.0611496145987804,26mwxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.12,0.7923987314973622,26mwxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.14,5.061946055027053,26mwxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.14,4.435491878740489,26mwxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.14749999999999996,0.061121731264721174,27zgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.10499999999999997,-1.1501275944336284,27zgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.12749999999999995,1.989827767960616,27zgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.12749999999999997,-0.3781597060171453,27zgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.14,11.882349696391865,27zgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.13583333333333333,10.13742541134345,27zgxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.1583333333333333,1.8037689601069502,28pmsf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.1591666666666666,1.9266890053487777,28pmsf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.1408333333333333,2.9409913924219357,28pmsf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.1533333333333333,4.377009935650182,28pmsf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.1275,5.91113914411715,28pmsf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.13166666666666668,9.266136598497239,28pmsf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.16166666666666665,0.025434875312125016,29jjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.16166666666666665,-0.3765811572659361,29jjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.16249999999999998,0.753612850836835,29jjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.1325,0.9282855960824672,29jjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.14166666666666666,5.615215180311764,29jjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.14416666666666664,6.528778423364089,29jjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.18999999999999997,2.5566472359081307,30mszf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.18999999999999997,1.8935169832900884,30mszf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.15916666666666668,2.312046239362154,30mszf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.18999999999999997,2.277093968335068,30mszf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.12833333333333333,3.637974813375566,30mszf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.16249999999999998,1.850667049149232,30mszf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.165,-0.03564514762683743,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.165,-0.1465965228025463,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.13249999999999998,-0.3316152322059089,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.165,0.3815230481719119,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.14666666666666664,1.738259160736934,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.15416666666666667,2.427438333152076,31ltxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.18666666666666668,4.211236656132311,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.1875,1.8185855366884667,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.18416666666666667,6.678100882315568,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.1825,3.265305978552245,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.1583333333333333,2.7484800675303305,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.15916666666666665,3.030367388484495,32mjxf,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.17749999999999996,4.935668608002353,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.17083333333333328,3.4764654375171653,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.16166666666666665,2.629279159429001,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.16916666666666666,4.25861895613809,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LP,0.1,0.19,pos,LP,0.13083333333333333,1.5900539311573831,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RP,0.1,0.19,pos,RP,0.12416666666666665,2.1429966428089267,33kkxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LF,0.1,0.19,pos,LF,0.11916666666666664,0.7665750050112746,34gsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RF,0.1,0.19,pos,RF,0.1333333333333333,0.8262409366541913,34gsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,LC,0.1,0.19,pos,LC,0.1758333333333333,1.9801981836653682,34gsxm,eeg001,lexdec,0,
evoked4,word_set,b0_all_in,RC,0.1,0.19,pos,RC,0.18083333333333332,3.200338762344312,34gsxm,eeg001,lexdec,0,
