evoked0,quest0,cond0,chan0,tmin0,tmax0,mode0,chanX,latX,valX,SUB,SES,TASK,RUN,CHAN_BUND
evoked3,word_set,all_in,LF,0.1,0.19,pos,LF,0.10499999999999997,0.1443630017465705,01mkxf,eeg001,lexdec,0,
evoked3,word_set,all_in,RF,0.1,0.19,pos,RF,0.10583333333333332,-0.1865764479707631,01mkxf,eeg001,lexdec,0,
evoked3,word_set,all_in,LC,0.1,0.19,pos,LC,0.16333333333333333,1.0774948708088983,01mkxf,eeg001,lexdec,0,
evoked3,word_set,all_in,RC,0.1,0.19,pos,RC,0.15666666666666665,0.9034633962772403,01mkxf,eeg001,lexdec,0,
evoked3,word_set,all_in,LP,0.1,0.19,pos,LP,0.14749999999999996,4.486964432791564,01mkxf,eeg001,lexdec,0,
evoked3,word_set,all_in,RP,0.1,0.19,pos,RP,0.14583333333333331,4.802083143238055,01mkxf,eeg001,lexdec,0,
evoked3,word_set,all_in,LF,0.1,0.19,pos,LF,0.1758333333333333,0.16303563147576955,02ppxm,eeg001,lexdec,0,
evoked3,word_set,all_in,RF,0.1,0.19,pos,RF,0.14749999999999996,-0.007458088540384118,02ppxm,eeg001,lexdec,0,
evoked3,word_set,all_in,LC,0.1,0.19,pos,LC,0.15916666666666665,1.0037058991440944,02ppxm,eeg001,lexdec,0,
evoked3,word_set,all_in,RC,0.1,0.19,pos,RC,0.18666666666666668,1.4446896458092198,02ppxm,eeg001,lexdec,0,
evoked3,word_set,all_in,LP,0.1,0.19,pos,LP,0.13416666666666668,3.4443898959819363,02ppxm,eeg001,lexdec,0,
evoked3,word_set,all_in,RP,0.1,0.19,pos,RP,0.13083333333333333,2.800380126780903,02ppxm,eeg001,lexdec,0,
evoked3,word_set,all_in,LF,0.1,0.19,pos,LF,0.14083333333333334,1.722323175674629,03mjkf,eeg001,lexdec,0,
evoked3,word_set,all_in,RF,0.1,0.19,pos,RF,0.1425,2.979274747686315,03mjkf,eeg001,lexdec,0,
evoked3,word_set,all_in,LC,0.1,0.19,pos,LC,0.15499999999999997,0.028114296426101193,03mjkf,eeg001,lexdec,0,
evoked3,word_set,all_in,RC,0.1,0.19,pos,RC,0.14666666666666664,2.0893323937417945,03mjkf,eeg001,lexdec,0,
evoked3,word_set,all_in,LP,0.1,0.19,pos,LP,0.10833333333333332,1.9633398611017316,03mjkf,eeg001,lexdec,0,
evoked3,word_set,all_in,RP,0.1,0.19,pos,RP,0.10916666666666665,2.4980927829151836,03mjkf,eeg001,lexdec,0,
evoked3,word_set,all_in,LF,0.1,0.19,pos,LF,0.13249999999999998,-0.08572367504686916,04mkkm,eeg001,lexdec,0,
evoked3,word_set,all_in,RF,0.1,0.19,pos,RF,0.10499999999999997,-0.5225862005126455,04mkkm,eeg001,lexdec,0,
evoked3,word_set,all_in,LC,0.1,0.19,pos,LC,0.17333333333333334,0.6094009283430012,04mkkm,eeg001,lexdec,0,
evoked3,word_set,all_in,RC,0.1,0.19,pos,RC,0.13499999999999998,-0.08950419182221031,04mkkm,eeg001,lexdec,0,
evoked3,word_set,all_in,LP,0.1,0.19,pos,LP,0.17,4.401289670765572,04mkkm,eeg001,lexdec,0,
evoked3,word_set,all_in,RP,0.1,0.19,pos,RP,0.13416666666666668,3.594366476383614,04mkkm,eeg001,lexdec,0,
evoked3,word_set,all_in,LF,0.1,0.19,pos,LF,0.18166666666666664,1.8977121219660855,05jwxf,eeg001,lexdec,0,
evoked3,word_set,all_in,RF,0.1,0.19,pos,RF,0.1775,1.3257082489970695,05jwxf,eeg001,lexdec,0,
evoked3,word_set,all_in,LC,0.1,0.19,pos,LC,0.13749999999999998,0.8731831602834532,05jwxf,eeg001,lexdec,0,
evoked3,word_set,all_in,RC,0.1,0.19,pos,RC,0.14749999999999994,1.6439528627529345,05jwxf,eeg001,lexdec,0,
evoked3,word_set,all_in,LP,0.1,0.19,pos,LP,0.13416666666666668,1.8505392020092692,05jwxf,eeg001,lexdec,0,
evoked3,word_set,all_in,RP,0.1,0.19,pos,RP,0.12916666666666665,4.032093237355288,05jwxf,eeg001,lexdec,0,
evoked3,word_set,all_in,LF,0.1,0.19,pos,LF,0.15499999999999994,1.525272765332109,06pppm,eeg001,lexdec,0,
evoked3,word_set,all_in,RF,0.1,0.19,pos,RF,0.15666666666666662,0.8082234181031613,06pppm,eeg001,lexdec,0,
evoked3,word_set,all_in,LC,0.1,0.19,pos,LC,0.1533333333333333,3.0162139342778893,06pppm,eeg001,lexdec,0,
evoked3,word_set,all_in,RC,0.1,0.19,pos,RC,0.155,1.891934854978303,06pppm,eeg001,lexdec,0,
evoked3,word_set,all_in,LP,0.1,0.19,pos,LP,0.12083333333333333,4.235383120563274,06pppm,eeg001,lexdec,0,
evoked3,word_set,all_in,RP,0.1,0.19,pos,RP,0.115,5.521047243122236,06pppm,eeg001,lexdec,0,
evoked3,word_set,all_in,LF,0.1,0.19,pos,LF,0.18999999999999997,-0.8777521900256339,07zrxf,eeg001,lexdec,0,
evoked3,word_set,all_in,RF,0.1,0.19,pos,RF,0.1333333333333333,-1.2015999743681496,07zrxf,eeg001,lexdec,0,
evoked3,word_set,all_in,LC,0.1,0.19,pos,LC,0.1625,1.260975285981271,07zrxf,eeg001,lexdec,0,
evoked3,word_set,all_in,RC,0.1,0.19,pos,RC,0.1525,1.9229430251958244,07zrxf,eeg001,lexdec,0,
evoked3,word_set,all_in,LP,0.1,0.19,pos,LP,0.11916666666666666,3.767246962570868,07zrxf,eeg001,lexdec,0,
evoked3,word_set,all_in,RP,0.1,0.19,pos,RP,0.14916666666666664,4.594425211966421,07zrxf,eeg001,lexdec,0,
evoked3,word_set,all_in,LF,0.1,0.19,pos,LF,0.18999999999999997,1.2339448570422678,08pnxm,eeg001,lexdec,0,
